F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,T
-6,0,0,0,4,0,0,0,-6,8,0,4,1,223
2,0,4,0,0,0,4,0,0,0,4,0,1,186
-2,0,4,0,-6,0,4,8,0,4,4,4,1,185
6,0,6,0,-2,0,-2,0,-4,0,-4,0,1,137
-6,0,0,0,-2,0,-4,0,8,0,0,0,1,150
-2,0,8,0,-4,0,8,0,6,8,0,4,1,223
-2,0,0,0,-4,0,-4,0,0,0,-6,0,1,186
2,0,4,0,-2,0,4,4,-2,4,4,4,1,223
-24,16,32,16,-16,16,-8,-24,-30,-24,-10,0,1,141
-6,8,-4,0,-4,8,-4,0,-2,-4,-2,4,1,225
-2,0,4,4,0,0,-2,4,0,0,-2,4,1,139
6,4,-6,0,0,8,0,8,4,0,8,-4,1,98
-2,0,8,8,-6,0,8,0,0,0,-4,4,1,138
-2,0,0,0,4,0,0,0,6,8,0,4,1,223
6,8,-4,0,8,8,4,0,4,-4,-2,4,1,95
24,0,8,0,-20,-24,8,-24,12,-28,18,32,1,94
6,0,0,0,-4,8,-4,8,2,-4,-4,8,1,193
-245,0,0,0,123,0,0,0,-71,0,0,0,1,50
8,0,8,0,12,0,8,0,16,0,-6,0,1,92
-6,0,8,0,-2,0,8,0,8,0,-2,0,1,185
-6,0,-2,0,2,0,8,0,6,0,0,0,1,114
-6,0,8,0,8,0,4,0,-6,0,4,0,1,150
-6,0,4,4,6,4,2,0,4,0,4,4,1,48
-8,0,-16,0,16,0,-16,0,10,0,32,0,1,134
6,0,4,0,4,0,-4,0,8,0,4,0,1,250
-6,0,8,8,-2,0,0,0,4,8,0,4,1,138
-2,8,4,0,4,0,8,0,8,4,-6,4,1,95
-2,0,0,0,-4,0,8,0,-2,8,8,4,1,223
10,0,8,0,-8,0,12,0,-6,0,-4,0,1,150
-40,0,48,0,-12,0,-56,0,52,0,4,0,1,142
2,4,4,4,-2,0,-2,4,2,0,0,4,1,109
6,0,4,0,4,0,8,-4,4,-4,-2,0,1,146
-2,4,2,4,2,0,4,4,-2,4,-2,0,1,95
-6,0,-4,0,2,0,2,0,-2,0,-4,0,1,193
-2,0,-2,4,0,4,0,4,4,0,0,2,1,102
-2,0,8,0,8,0,4,0,4,0,-4,0,1,154
2,0,-4,8,0,0,0,0,-2,4,4,4,1,186
-8,0,16,16,0,0,0,-8,14,4,-6,4,1,141
-6,0,8,0,8,0,-4,0,4,0,4,0,1,155
-2,0,0,0,-2,0,2,0,2,0,4,0,1,193
-14,0,-8,0,-2,0,-12,0,12,0,-4,0,1,225
8,-64,-120,-80,100,-32,-112,64,98,-64,90,12,1,87
-6,0,0,0,6,0,-4,0,-4,0,-4,0,1,225
2,8,-4,0,0,8,-4,0,-6,4,2,4,1,221
24,0,16,0,-12,0,32,0,-8,0,20,0,1,134
6,4,-6,0,-2,4,4,8,4,8,-4,8,1,95
-6,0,0,8,2,0,8,0,-6,0,4,4,1,250
-6,0,8,8,-2,0,8,0,-2,8,0,4,1,185
2,0,0,0,0,0,-6,0,-6,0,8,0,1,186
-8,0,-8,0,-4,0,0,0,4,0,-4,0,1,141
2,0,8,0,2,0,8,0,-4,0,4,0,1,250
-2,0,8,0,2,0,6,0,4,0,8,0,1,250
6,0,4,0,-6,0,-2,0,6,0,8,0,1,193
6,8,8,8,8,8,-4,8,6,4,4,0,1,193
2,0,0,4,0,0,4,4,2,0,2,0,1,206
-1,0,2,0,-5,0,4,0,-3,0,-6,0,1,134
2,0,0,0,6,8,-4,4,2,-4,-2,0,1,146
-8,16,-8,16,16,-8,4,0,-6,-4,4,-12,1,26
-2,4,-2,4,-2,4,-2,0,0,0,4,4,1,96
-2,4,-2,0,2,0,2,4,0,4,2,4,1,95
2,0,8,0,6,0,4,0,0,0,-2,0,1,250
2,0,-2,0,-2,0,2,0,4,0,4,0,1,140
2,0,4,0,2,0,2,0,2,0,0,0,1,193
-6,0,0,0,2,0,-6,0,4,0,0,0,1,250
-2,0,0,0,2,0,4,0,4,0,6,0,1,185
2,0,0,0,2,0,2,0,2,0,0,0,1,193
-24,0,16,0,20,0,-16,0,-8,0,-16,0,1,143
1,0,30,0,19,0,0,0,-5,0,-30,0,1,18
-2,0,8,0,-2,0,2,0,2,0,4,0,1,193
-8,0,0,16,0,8,4,0,6,16,4,0,1,141
-2,4,2,0,-2,4,4,4,4,0,-2,2,1,110
-2,8,0,0,6,0,4,8,-2,4,8,4,1,186
-6,0,8,0,2,0,0,0,-6,0,-6,0,1,140
-29,0,-44,0,35,0,32,0,-7,0,-52,0,1,134
-14,0,16,0,0,0,-4,0,-10,0,-8,0,1,153
-2,0,8,0,0,0,-2,0,2,0,0,0,1,185
6,0,0,0,6,0,4,8,2,-4,0,-4,1,186
-6,0,-2,0,0,0,-6,0,-6,0,2,0,1,224
40,-32,0,0,-12,0,0,48,42,16,44,40,1,143
6,0,2,0,6,0,4,0,2,0,0,0,1,110
-6,0,8,8,2,0,0,0,-6,0,4,4,1,250
8,0,-8,0,-12,0,-8,0,16,0,-2,0,1,59
6,0,8,8,2,8,4,0,4,0,-4,4,1,113
2,0,8,8,-6,0,8,0,8,0,-4,4,1,223
14,0,-8,0,-14,0,-8,0,12,0,-12,0,1,250
-2,8,0,8,-2,8,-4,0,-4,-4,-4,-4,1,250
-2,0,-4,0,4,0,-4,0,8,0,0,0,1,250
-14,0,4,0,-6,0,-12,0,-2,0,-12,0,1,250
-2,0,4,0,-2,0,4,0,-6,0,-4,0,1,250
-24,0,8,0,-4,0,24,0,8,0,-22,0,1,92
10,0,12,0,14,0,16,0,2,0,-4,0,1,225
-8,0,24,0,4,0,-24,0,8,0,-12,0,1,143
2,8,8,8,4,8,-4,0,6,4,4,4,1,186
-2,0,8,0,0,8,4,0,0,8,0,4,1,250
6,0,-2,0,4,0,-2,0,-6,0,-2,0,1,224
8,0,0,0,0,8,0,4,2,-4,-4,-2,1,142
56,0,-48,0,28,0,64,0,52,0,-44,0,1,104
-6,0,4,0,6,0,8,0,-2,0,0,0,1,225
2,0,0,0,6,0,0,0,0,0,-2,0,1,185
2,0,8,0,8,0,0,0,6,0,0,0,1,28
-2,0,-4,0,4,0,6,0,2,0,-4,0,1,185
8,0,8,0,4,0,4,-4,-4,8,-4,-4,1,6
-6,0,8,0,-4,8,-4,0,8,0,4,4,1,250
2,0,0,0,0,0,8,0,0,-4,6,4,1,138
-14,0,0,0,-6,0,-8,0,-2,0,4,0,1,250
2,0,0,0,4,8,4,0,-6,8,8,4,1,136
8,16,16,16,0,8,-4,16,10,-4,2,-4,1,134
10,0,8,0,-10,0,12,0,-8,0,0,0,1,150
-9,0,-2,0,11,0,4,0,5,0,14,0,1,143
40,0,48,0,-44,0,40,0,-28,0,-8,0,1,1
6,0,4,0,8,0,2,0,-2,0,-4,0,1,185
-6,0,8,8,2,0,0,0,8,0,4,4,1,223
-21,0,2,0,-13,0,4,0,9,0,-6,0,1,134
-8,16,8,0,0,8,-12,16,2,-4,16,-8,1,142
2,0,0,0,4,4,0,0,0,0,0,4,1,254
2,0,8,0,-2,0,-4,0,4,0,-2,0,1,185
-24,0,-8,0,4,0,-8,0,-8,0,28,0,1,143
-2,4,2,4,-2,4,0,4,2,0,-2,2,1,111
-24,0,-16,16,-16,-16,4,32,-22,-12,-26,-12,1,134
6,0,8,0,4,0,8,0,2,0,6,0,1,110
-2,8,-4,8,-6,8,4,0,-4,4,-6,4,1,140
-6,0,0,0,8,0,4,8,2,4,0,0,1,185
14,0,-12,0,-14,0,16,0,-14,0,8,0,1,221
-2,0,8,0,8,0,0,0,6,0,8,0,1,185
10,0,8,0,6,0,-4,0,-4,0,8,0,1,150
-6,0,0,0,4,8,-4,0,8,0,4,4,1,250
6,0,8,8,6,8,4,0,8,8,8,4,1,223
-2,8,-4,0,4,0,0,0,2,4,2,4,1,221
1,0,2,0,-5,0,-8,0,-1,0,14,0,1,106
-10,0,-12,0,14,0,0,0,16,0,0,0,1,193
-6,0,-4,0,-2,4,8,4,8,-4,2,4,1,48
-6,8,4,0,6,8,8,8,-2,4,-4,4,1,186
-6,0,8,0,8,8,-4,0,2,0,4,4,1,108
6,8,-4,0,-4,8,4,0,-6,-4,6,4,1,221
-6,4,-6,8,0,4,8,4,6,-4,-6,0,1,146
6,0,8,0,8,0,-2,0,4,0,0,0,1,193
13,0,-6,0,-5,0,-4,0,7,0,-14,0,1,143
-6,0,0,0,8,0,-6,0,6,0,4,0,1,185
2,0,8,0,2,8,-4,4,0,8,4,4,1,112
2,0,4,0,0,0,0,4,-2,4,-2,0,1,225
-6,0,8,8,-6,0,8,0,8,0,4,4,1,223
-2,8,0,0,8,8,0,8,2,4,4,0,1,193
-24,0,8,0,-20,0,-24,0,32,0,-6,0,1,92
6,0,0,8,8,8,-4,8,-2,-4,4,8,1,193
6,0,8,8,-6,0,8,0,4,0,-4,4,1,223
6,0,4,0,4,0,0,0,-4,0,4,0,1,152
24,0,32,0,-28,0,16,0,-28,0,20,0,1,142
25,0,6,0,-13,0,4,0,19,0,-18,0,1,89
-2,4,0,0,0,4,2,4,4,0,-2,0,1,147
2,8,4,0,4,8,4,0,-4,4,2,4,1,98
-6,0,0,0,4,0,8,0,-2,0,-6,0,1,110
2,0,0,0,8,0,4,4,0,-4,2,0,1,221
-6,0,0,8,-6,8,4,0,2,8,0,4,1,185
40,0,0,0,-44,0,56,0,8,0,-16,0,1,143
6,0,0,0,0,0,8,0,0,0,6,0,1,250
-8,0,8,16,-8,-8,-12,-8,-2,-4,6,12,1,104
10,0,-4,0,16,0,4,0,-8,0,-4,0,1,186
6,0,6,0,0,0,-2,0,-6,0,2,0,1,224
14,0,-4,0,-10,0,12,0,14,0,16,0,1,250
-6,0,0,0,4,8,4,0,-6,8,8,4,1,136
2,0,4,0,2,0,4,4,0,0,4,0,1,223
-6,0,8,0,0,0,0,0,0,0,-2,0,1,250
2,0,-6,0,4,0,-2,0,4,0,0,0,1,224
-8,16,0,0,8,8,12,8,-10,16,-6,4,1,134
2,0,8,8,6,0,0,0,6,8,0,4,1,185
-8,16,16,16,0,16,0,-8,-10,0,4,-12,1,129
-24,32,16,-16,-24,-16,28,16,-18,12,-24,24,1,26
6,0,8,0,4,0,0,0,-2,4,2,4,1,149
-6,0,-4,0,2,0,0,0,0,0,8,0,1,193
8,0,8,0,12,0,4,0,-4,0,8,0,1,134
3,0,1,0,4,0,-3,0,4,0,-3,0,1,42
2,4,-2,4,-2,0,4,0,0,0,0,0,1,96
-2,0,4,4,0,4,-2,4,-2,0,4,4,1,148
-6,0,-4,0,-6,0,4,0,6,0,4,0,1,250
-6,0,0,0,0,0,4,0,-6,0,4,0,1,150
-2,4,-2,4,-2,0,4,0,4,4,-2,4,1,137
-10,0,16,0,-14,0,-8,0,0,0,16,0,1,185
2,0,-4,0,-6,0,8,0,8,0,6,0,1,224
-2,0,-4,0,6,0,4,0,2,0,4,0,1,250
-165,0,242,0,-129,0,36,0,-235,0,-158,0,1,142
8,0,8,0,12,0,16,0,8,0,-12,0,1,142
8,16,8,16,12,16,-8,-8,-12,8,10,16,1,142
-2,8,-4,0,8,8,4,0,4,-4,6,4,1,95
3,0,2,0,11,0,4,0,9,0,10,0,1,141
24,0,0,0,-4,0,16,0,32,0,-16,0,1,141
2,0,0,0,-2,4,0,0,0,4,0,0,1,254
-6,0,8,0,4,0,8,0,2,8,0,4,1,223
2,0,8,8,-6,8,0,8,2,-4,0,-4,1,186
3,0,14,0,3,0,-12,0,-15,0,14,0,1,143
-6,0,8,8,-6,8,4,0,2,8,0,4,1,185
-6,0,4,0,0,0,6,0,-6,0,4,0,1,185
-2,0,0,0,0,0,4,0,4,0,-4,0,1,154
6,4,6,-4,-4,4,8,-4,-2,4,8,4,1,146
6,0,8,0,8,8,4,0,2,4,2,4,1,149
14,0,16,0,-6,0,8,0,0,0,-4,0,1,250
-6,0,0,0,0,0,-4,0,4,0,4,0,1,155
2,0,8,0,2,0,4,0,-6,0,2,0,1,224
-12,0,-12,0,16,0,2,0,-8,0,6,0,1,159
-8,0,-8,16,16,8,8,0,-6,0,0,-8,1,92
6,0,0,0,8,8,4,0,2,4,2,4,1,149
-14,0,0,0,2,0,0,0,2,0,0,0,1,185
-2,0,8,8,-6,0,8,0,0,0,4,4,1,138
6,0,0,0,4,0,0,0,-2,4,2,4,1,149
6,0,-4,0,-6,0,0,0,-2,0,0,0,1,154
-2,0,0,0,0,0,0,0,-2,0,0,0,1,185
10,0,12,0,8,0,8,0,-8,0,-12,0,1,153
2,0,0,4,4,0,-2,0,4,0,-2,0,1,139
6,8,8,8,0,0,0,8,6,-4,0,-4,1,186
6,8,4,0,-4,0,0,0,-6,-4,6,4,1,225
-2,0,0,0,0,0,8,0,6,0,8,0,1,185
8,0,0,0,-12,0,8,0,-8,0,8,0,1,143
2,0,0,4,2,0,2,0,4,0,0,4,1,139
-6,0,-2,0,8,0,4,0,6,0,0,0,1,224
3,0,-6,0,-5,0,4,0,-7,0,-14,0,1,141
6,-4,-2,-4,6,4,6,0,2,-4,6,8,1,95
-2,4,2,4,2,0,0,0,-2,0,4,4,1,140
2,0,0,0,-4,0,-4,0,4,-4,-4,-4,1,193
-14,0,16,0,-10,0,12,0,-4,0,-4,0,1,225
-56,0,0,0,28,0,0,0,-64,0,0,0,1,141
6,4,-2,-4,8,-4,-2,0,2,-4,6,-4,1,146
-23,0,-26,0,-29,0,4,0,-29,0,-18,0,1,89
2,0,0,0,4,0,4,0,-2,4,-2,4,1,140
-2,0,4,0,2,0,-4,0,-4,0,-4,0,1,154
10,0,4,0,10,0,16,0,-8,0,0,0,1,193
-2,0,8,0,8,0,4,0,0,0,0,0,1,54
-24,0,-16,0,-12,0,32,0,24,0,32,0,1,143
56,0,-32,0,36,0,-48,0,4,0,36,0,1,142
-2,0,2,0,0,4,-2,4,2,0,-2,2,1,149
-2,0,0,0,0,0,4,0,0,0,0,4,1,250
-2,8,0,8,-2,8,0,-4,4,0,-6,0,1,225
-2,0,8,8,6,0,8,0,4,8,8,4,1,223
14,0,12,0,12,0,12,0,6,0,8,0,1,152
6,0,0,4,2,0,6,4,6,0,6,0,1,48
10,0,12,0,-2,0,16,0,6,0,-8,0,1,225
24,0,0,0,-20,0,8,0,-4,0,-4,0,1,143
2,0,0,0,2,0,0,0,-6,0,2,0,1,140
-6,0,4,8,8,-4,-2,0,4,-4,4,4,1,145
-6,0,-2,0,-4,0,0,0,-2,0,-4,0,1,224
6,0,8,0,4,8,-4,0,-4,4,2,4,1,147
-2,0,4,0,6,0,0,0,0,0,8,0,1,193
8,0,-24,0,4,0,16,0,-20,0,-24,0,1,143
6,0,8,0,8,0,6,0,-2,0,-4,0,1,186
13,0,26,0,-5,0,-4,0,-25,0,18,0,1,143
6,0,0,8,2,8,-4,0,-6,8,8,4,1,185
-6,0,-4,0,6,8,-4,4,-2,8,8,8,1,223
-14,0,8,0,6,0,-4,0,-8,0,0,0,1,150
2,0,4,0,-2,0,8,0,-2,0,8,0,1,225
-6,8,-4,0,-4,0,0,0,-2,4,2,4,1,225
6,0,0,0,4,0,0,0,0,8,0,4,1,193
-2,0,8,0,8,0,8,0,0,0,6,0,1,250
14528,0,2560,0,14512,0,11008,0,-9916,0,-864,0,1,14
2,8,4,0,-2,8,-4,4,4,0,4,4,1,223
10,0,-4,0,-14,0,8,0,16,0,8,0,1,193
-6,0,-4,0,8,8,-4,4,8,8,2,4,1,146
-2,0,0,0,-4,-4,-2,-4,-4,-4,8,0,1,108
-2,0,0,0,2,0,4,0,0,0,-2,0,1,250
-2,0,0,0,2,0,0,0,0,0,-2,0,1,185
-40,0,64,0,-52,0,32,0,40,0,-4,0,1,134
2,0,0,0,2,4,0,4,2,0,-2,4,1,148
-2,8,0,0,6,8,8,0,-6,-4,-4,4,1,186
2,8,-4,0,8,8,4,0,8,4,-6,4,1,98
14,0,4,0,-2,0,12,0,-6,0,-12,0,1,250
-6,0,8,8,6,0,0,0,6,8,0,4,1,185
-2,4,2,0,-2,4,0,4,4,4,0,0,1,101
-6,0,0,0,-4,8,-4,0,-6,8,8,4,1,108
-24,-16,-24,16,0,-24,8,-16,-26,32,30,20,1,55
14,0,8,0,-8,0,-8,0,6,0,16,0,1,185
-2,0,4,0,4,0,4,0,2,4,0,4,1,186
6,0,4,0,2,0,8,0,0,-4,4,4,1,193
-14,0,16,0,0,0,-12,0,4,0,-12,0,1,155
6,8,-4,0,8,8,-4,0,6,-4,6,4,1,221
-2,0,0,0,6,0,4,8,2,-4,8,4,1,186
2,0,4,0,8,0,8,0,8,0,8,0,1,153
6,0,8,0,-4,0,4,0,2,0,-6,0,1,137
-6,0,0,0,0,0,4,0,-6,0,-4,0,1,150
-2,0,4,0,4,0,4,4,-2,4,2,0,1,221
-6,0,8,0,2,0,-4,0,2,0,2,0,1,224
-2,8,4,8,-6,0,-4,-4,6,4,-2,4,1,225
2,0,4,4,2,4,2,0,4,4,0,4,1,49
14,0,16,0,2,0,16,0,16,0,8,0,1,185
-6,8,8,0,0,8,-4,0,-4,-4,0,4,1,193
14,0,8,0,6,0,0,0,14,0,8,0,1,185
10,0,-8,0,-8,0,8,0,-2,0,12,0,1,186
-8,0,-16,0,4,0,-16,0,-8,0,-16,0,1,143
24,0,16,0,28,0,-8,0,-24,0,12,0,1,134
-6,0,8,0,0,8,4,0,0,8,0,4,1,250
2,0,8,0,-4,8,4,0,8,0,4,4,1,250
-2,0,-2,0,4,0,4,0,0,0,0,0,1,224
-2,0,8,0,2,0,4,0,0,0,-2,0,1,250
6,0,8,8,2,4,8,0,8,0,-2,4,1,23
-2,0,8,0,0,0,8,0,-6,0,-6,0,1,224
-6,8,8,0,-6,8,4,4,6,-4,-2,8,1,146
6,8,4,0,8,0,0,0,6,0,-4,4,1,112
-6,8,-4,0,0,8,-4,8,-6,-4,8,8,1,250
-6,0,0,0,0,8,-4,0,2,0,4,4,1,136
2,0,8,0,8,0,4,0,-6,0,-4,0,1,150
2,0,2,2,0,0,0,0,0,0,0,0,1,128
2,0,0,2,0,0,0,0,0,0,0,0,1,8
-11,0,-6,0,11,0,12,0,-1,0,2,0,1,143
-88,16,64,-48,-52,-48,96,16,94,-60,-96,36,1,205
6,0,4,0,6,0,0,0,8,0,-6,0,1,224
1856,0,-1728,0,-1936,0,-544,0,108,0,-12,0,1,105
-3,0,-6,0,-5,0,-4,0,7,0,-14,0,1,143
-2,0,8,0,4,0,8,0,-4,-4,-2,4,1,147
-6,0,4,0,6,0,6,0,6,0,8,0,1,193
-14,0,8,0,8,0,-4,0,-10,0,-8,0,1,153
2,0,8,8,-6,8,4,0,-2,8,8,4,1,250
-24,0,-24,0,-4,0,-24,0,0,0,-14,0,1,61
-6,0,4,0,8,0,8,0,2,0,8,0,1,250
6,0,0,0,-4,0,8,0,-2,8,8,4,1,223
-6,8,8,8,2,-4,2,-4,-4,8,4,4,1,225
6,0,0,0,6,0,-4,0,-2,0,4,0,1,151
-3648,0,768,0,2736,0,-2112,0,1332,0,-32,0,1,134
-6,8,-4,0,0,8,4,0,0,-4,6,4,1,65
24,0,-8,0,-28,0,0,0,-16,0,-18,0,1,59
2,0,0,0,4,0,0,0,4,4,-2,4,1,138
40,0,-64,0,-52,0,24,0,28,0,4,0,1,143
2,0,0,0,4,0,4,0,4,4,-2,4,1,147
-24,-16,-8,16,20,-8,12,-8,32,0,-6,0,1,104
2,0,0,0,-4,8,4,0,8,0,4,4,1,250
-6,0,4,0,-6,0,0,0,8,0,0,0,1,193
-2,0,8,0,-2,0,-6,0,0,0,0,0,1,250
-2,0,8,8,2,8,4,0,2,8,8,4,1,185
-6,0,8,0,8,0,8,0,-6,0,6,0,1,111
-6,8,-4,8,-6,-4,2,0,6,-4,4,4,1,145
2,0,0,0,2,0,-6,0,6,0,0,0,1,193
6,0,8,0,0,0,-2,0,4,0,0,0,1,193
-6,0,0,0,8,0,-2,0,0,0,0,0,1,86
-6,0,4,0,2,0,-4,0,-6,0,0,0,1,250
-24,0,-8,0,28,0,16,0,-4,0,-16,0,1,141
2,0,0,8,6,0,0,0,4,8,8,4,1,138
-2,4,2,0,-2,0,-2,0,2,0,4,2,1,62
2,8,-4,0,0,8,-4,0,2,4,2,4,1,221
-64,0,384,0,688,0,-128,0,84,0,-1016,0,1,134
10,0,-8,0,6,0,12,0,12,0,0,0,1,150
6,0,0,0,8,8,-4,0,-4,8,8,4,1,193
-2,4,-2,0,2,4,2,4,4,4,-2,2,1,95
-6,0,0,0,4,8,4,0,2,8,0,4,1,136
-8,16,-8,16,-8,16,12,8,2,0,16,8,1,143
2,0,0,0,-4,0,8,0,4,4,-6,4,1,147
-31,0,22,0,-13,0,-12,0,-5,0,-18,0,1,60
2,0,0,0,2,0,4,0,6,0,-6,0,1,114
6,0,0,0,8,0,0,0,-6,0,-2,0,1,224
-6,0,8,0,-4,0,-2,0,-4,0,-4,0,1,86
-2,0,8,0,6,0,-6,0,4,0,8,0,1,250
-14,0,16,0,16,0,4,0,10,0,12,0,1,150
-6,8,0,8,0,-4,2,4,4,8,0,4,1,108
24,0,24,0,20,0,-16,0,32,0,6,0,1,88
2,0,8,0,-4,8,4,0,2,8,0,4,1,109
-6,0,-4,8,4,0,-4,0,2,4,-4,-4,1,186
6,0,0,0,-6,8,-4,8,-6,4,0,4,1,186
5,0,-6,0,27,0,12,0,31,0,-30,0,1,143
-6,8,4,8,8,8,-4,0,8,-4,8,-4,1,250
-2,0,0,0,-6,0,8,0,-4,0,6,0,1,250
2,0,-4,0,6,0,-4,0,-4,0,-4,0,1,155
-2,8,4,8,-6,8,4,0,4,-4,6,4,1,140
-14,0,-8,0,-14,0,8,0,14,0,-4,0,1,250
-8,0,16,0,4,16,-12,16,4,-12,-12,8,1,61
-2,0,8,0,-4,0,0,0,8,8,8,4,1,193
-6,0,8,0,-4,0,2,0,0,0,8,0,1,193
2,8,4,8,0,0,-4,-4,2,8,4,0,1,113
6,8,-4,0,8,8,4,0,-4,-4,-2,4,1,95
-8,0,32,0,-24,0,-24,0,6,0,-12,0,1,14
2,0,0,0,2,0,0,0,2,0,8,0,1,185
2,8,8,0,4,4,-2,4,8,8,2,0,1,225
-8,0,24,0,28,0,16,0,-28,0,-4,0,1,141
-12,0,-4,0,8,0,-8,0,-10,0,-14,0,1,30
21,0,-6,0,3,0,-12,0,-9,0,-6,0,1,143
-2,0,4,0,2,0,4,0,4,0,4,0,1,154
6,8,0,8,-4,4,-6,0,-2,8,4,8,1,225
-2,0,8,0,8,0,-4,0,0,0,8,0,1,54
6,0,-4,8,-4,8,0,8,2,-4,4,8,1,250
2,8,8,0,0,0,0,0,8,-4,0,4,1,185
-6,8,8,0,8,-4,-6,8,-4,8,2,8,1,225
-56,0,-48,0,-12,0,48,0,-24,0,40,0,1,143
-8,0,8,0,0,-8,16,8,10,8,14,-8,1,92
10,0,-4,0,-6,0,12,0,6,0,4,0,1,250
12,0,0,0,16,0,0,0,16,0,0,0,1,50
-6,0,-4,0,8,0,0,0,4,0,4,0,1,225
-2,8,0,8,6,0,4,0,-2,-4,0,8,1,250
-2,4,-2,4,2,0,-2,4,2,4,4,0,1,101
-6,0,8,0,0,8,8,4,0,4,0,4,1,223
-8,0,8,0,8,-8,0,16,-10,4,10,12,1,142
2,0,4,4,0,4,4,4,-2,0,0,0,1,49
24,0,-16,0,20,0,-16,0,-24,0,28,0,1,134
-2,0,0,0,-2,0,4,0,6,0,2,0,1,224
-8,0,0,0,-4,0,0,0,0,0,-8,0,1,141
6,0,4,0,-6,0,0,0,2,0,8,0,1,221
-2,0,0,0,-4,0,8,0,0,0,-2,0,1,186
-2,0,0,0,2,0,-2,0,0,0,0,0,1,250
8,0,-8,0,12,0,-8,0,-12,0,2,0,1,143
-4,0,0,0,-4,0,-6,0,-6,0,-4,0,1,208
-2,0,8,0,8,0,4,0,8,0,-2,0,1,250
8,0,8,0,-4,8,0,8,0,-4,0,2,1,166
2,0,8,0,4,8,4,0,6,4,2,4,1,140
-8,16,-24,0,28,32,-24,24,-6,28,-2,-4,1,26
-14,0,8,0,10,0,0,0,0,0,8,0,1,185
-2,0,4,0,2,0,0,0,-2,4,4,4,1,86
-24,16,-16,-16,-12,-8,0,24,-8,12,-10,-28,1,141
2,0,8,0,-4,0,0,4,0,0,6,8,1,221
-2,8,0,0,0,8,0,8,8,4,4,8,1,186
2,0,0,0,0,4,4,0,-2,4,2,0,1,48
-24,0,-8,0,28,0,-8,0,8,0,8,0,1,142
-6,0,8,0,-6,0,-4,0,2,0,2,0,1,224
24,0,-8,0,20,0,-24,0,32,0,-4,0,1,143
2,0,0,0,4,0,4,0,8,0,-6,0,1,186
6,0,8,0,2,0,0,0,-4,0,-4,0,1,250
24,0,16,0,-12,0,24,0,20,0,-12,0,1,142
-6,0,8,0,8,0,4,0,0,0,0,0,1,53
-2,0,4,0,-2,0,8,0,8,0,-6,0,1,224
-6,0,4,0,-6,0,0,0,4,0,4,0,1,193
6,0,4,0,-2,0,8,0,-4,0,4,0,1,193
8,16,8,16,-12,8,4,-8,12,-8,0,12,1,87
6,0,0,0,4,0,0,0,6,8,8,4,1,223
-56,0,48,0,-36,0,-16,0,20,0,4,0,1,143
-6,0,8,8,6,0,8,0,4,8,8,4,1,113
-4,0,4,0,-4,0,-2,0,6,0,8,0,1,208
-2,0,4,0,4,4,4,4,-2,0,-2,0,1,24
24,0,-16,0,-4,0,-32,0,4,0,28,0,1,104
-8,0,24,0,-12,0,8,0,28,0,0,0,1,143
-10,0,-12,0,4,0,-8,0,-6,0,-4,0,1,250
24,0,-32,0,4,0,-8,0,24,0,8,0,1,104
-2,4,-2,4,0,0,0,4,4,4,2,-2,1,149
-8,16,0,0,4,8,-12,16,-12,12,-14,0,1,143
-6,0,-4,0,4,0,4,0,-2,0,-4,0,1,225
-2,0,-4,8,-4,8,4,0,-6,-4,0,4,1,186
-1,0,4,0,1,0,2,0,3,0,2,0,1,208
-1984,0,-1216,0,240,0,-160,0,60,0,-12,0,1,87
6,0,8,8,4,0,-4,8,0,4,0,-4,1,193
2,0,8,0,6,0,4,0,8,0,0,0,1,150
24,0,24,0,20,0,24,0,4,0,32,0,1,143
2,0,8,0,-2,0,-4,0,-4,0,-2,0,1,185
2,8,-4,8,0,0,8,-4,6,8,6,-4,1,225
-2,8,4,0,4,0,0,0,-6,4,-6,4,1,221
4,0,-4,0,0,0,-2,0,8,0,2,0,1,158
-6,0,0,0,6,0,8,0,8,0,-2,0,1,185
-10,0,16,0,16,0,-8,0,-14,0,-4,0,1,186
56,0,32,0,-8,0,56,0,-6,0,24,0,1,134
6,0,8,0,-4,0,0,0,8,8,0,4,1,193
-6,0,0,0,8,0,8,0,8,4,2,4,1,147
-10,0,0,0,0,0,8,0,16,0,8,0,1,86
-2,0,8,0,4,0,8,0,-6,0,-2,0,1,110
-10,0,0,0,0,0,8,0,-10,0,-8,0,1,185
-6,0,0,0,-2,0,0,0,-4,0,-2,0,1,250
-56,16,-56,16,12,-32,64,48,-50,36,26,44,1,55
24,0,-8,0,-12,0,8,0,20,0,16,0,1,143
2,8,4,0,-4,0,8,0,4,0,4,4,1,185
8,0,16,0,-4,0,-24,0,-24,0,-16,0,1,94
2,0,0,0,8,8,-4,0,4,4,4,8,1,28
-2,0,0,8,-2,0,-4,4,0,0,-2,4,1,225
21,0,-6,0,19,0,-8,0,-21,0,-18,0,1,30
-8,0,-8,0,-4,0,8,0,-12,0,-2,0,1,143
6,0,8,8,-2,4,-6,0,-2,-4,6,0,1,225
-56,0,0,0,-20,0,-8,0,12,0,28,0,1,143
-6,8,0,0,6,4,-4,8,2,4,-6,8,1,48
6,0,8,8,6,8,4,0,6,0,-4,4,1,250
2,8,4,8,4,8,0,8,-4,4,8,4,1,250
